CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;CodigoArea;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;TotalDesempregados;TotalDiplomados
4104;Escola Superior de Saúde Ribeiro Sanches;1023;Análises Clínicas e de Saúde Pública;LICENCIATURA;725;;;;;;1;1;59
4104;Escola Superior de Saúde Ribeiro Sanches;1359;Farmácia;LICENCIATURA;727;;;;1;1;;2;25
4104;Escola Superior de Saúde Ribeiro Sanches;1699;Radiologia;LICENCIATURA;725;;;;1;1;1;3;47
4104;Escola Superior de Saúde Ribeiro Sanches;9497;Análises Clínicas e de Saúde Pública;LICENCIATURA;725;2;;;4;3;1;10;145
4104;Escola Superior de Saúde Ribeiro Sanches;9500;Enfermagem;LICENCIATURA;723;4;1;;3;3;;11;167
4104;Escola Superior de Saúde Ribeiro Sanches;9505;Radiologia;LICENCIATURA;725;6;1;5;3;;2;17;108
4104;Escola Superior de Saúde Ribeiro Sanches;9549;Farmácia;LICENCIATURA;727;2;;;1;;2;5;77
4105;Escola Superior de Saúde do Alcoitão;0273;Fisioterapia;BACHARELATO;726;;;;1;;2;3;292
4105;Escola Superior de Saúde do Alcoitão;0773;Terapêutica da Fala;BACHARELATO;726;;;;1;;;1;144
4105;Escola Superior de Saúde do Alcoitão;0774;Terapêutica Ocupacional;BACHARELATO;726;;;;1;;2;3;155
4105;Escola Superior de Saúde do Alcoitão;1364;Fisioterapia;BACHARELATO;726;;;;1;1;;2;420
4105;Escola Superior de Saúde do Alcoitão;1364;Fisioterapia;LICENCIATURA;726;;;;4;5;;9;484
4105;Escola Superior de Saúde do Alcoitão;1774;Terapia da Fala;BACHARELATO;726;;;;1;;;1;258
4105;Escola Superior de Saúde do Alcoitão;1774;Terapia da Fala;LICENCIATURA;726;;;;10;3;1;14;317
4105;Escola Superior de Saúde do Alcoitão;1780;Terapia Ocupacional;BACHARELATO;726;;;;1;;;1;254
4105;Escola Superior de Saúde do Alcoitão;1780;Terapia Ocupacional;LICENCIATURA;726;;;;4;;;4;311
4105;Escola Superior de Saúde do Alcoitão;8138;Terapia Ocupacional;LICENCIATURA;726;6;1;;4;;;11;94
4105;Escola Superior de Saúde do Alcoitão;9504;Fisioterapia;LICENCIATURA;726;10;;1;2;1;2;16;124
4105;Escola Superior de Saúde do Alcoitão;9890;Terapia da Fala;LICENCIATURA;726;6;1;;3;1;;11;71
4106;Escola Superior de Saúde Egas Moniz;0018;Análises Clínicas e de Saúde Pública;BACHARELATO;725;;;;1;;;1;16
4106;Escola Superior de Saúde Egas Moniz;1023;Análises Clínicas e de Saúde Pública;BACHARELATO;725;;;;;;1;1;271
4106;Escola Superior de Saúde Egas Moniz;1023;Análises Clínicas e de Saúde Pública;LICENCIATURA;725;;1;;6;1;1;9;304
4106;Escola Superior de Saúde Egas Moniz;1026;Anatomia Patológica, Citológica e Tanatológica;LICENCIATURA;725;;1;;1;1;1;4;125
4106;Escola Superior de Saúde Egas Moniz;1030;Audiologia;LICENCIATURA;725;;;;;1;;1;26
4106;Escola Superior de Saúde Egas Moniz;1041;Cardiopneumologia;BACHARELATO;725;;;;1;1;;2;255
4106;Escola Superior de Saúde Egas Moniz;1041;Cardiopneumologia;LICENCIATURA;725;;;1;3;2;6;12;269
4106;Escola Superior de Saúde Egas Moniz;1169;Enfermagem;LICENCIATURA;723;;;;1;;1;2;189
4106;Escola Superior de Saúde Egas Moniz;1364;Fisioterapia;LICENCIATURA;726;;;;7;;5;12;305
4106;Escola Superior de Saúde Egas Moniz;1691;Ortóptica;LICENCIATURA;725;;;;1;3;;4;70
4106;Escola Superior de Saúde Egas Moniz;1697;Prótese Dentária;BACHARELATO;724;;;;1;;;1;122
4106;Escola Superior de Saúde Egas Moniz;1697;Prótese Dentária;LICENCIATURA;724;;;1;2;;;3;125
4106;Escola Superior de Saúde Egas Moniz;1699;Radiologia;LICENCIATURA;725;;;3;3;5;3;14;189
4106;Escola Superior de Saúde Egas Moniz;1774;Terapia da Fala;LICENCIATURA;726;1;;;9;1;1;12;193
4106;Escola Superior de Saúde Egas Moniz;6966;Biologia Molecular em Saúde;MESTRADO;421;;;;1;;;1;21
4106;Escola Superior de Saúde Egas Moniz;8137;Cardiopneumologia;LICENCIATURA;725;10;2;2;1;;2;17;64
4106;Escola Superior de Saúde Egas Moniz;8139;Anatomia Patológica, Citológica e Tanatológica;LICENCIATURA;725;7;4;3;1;2;1;18;71
4106;Escola Superior de Saúde Egas Moniz;9497;Análises Clínicas e de Saúde Pública;LICENCIATURA;725;7;1;;;;;8;86
4106;Escola Superior de Saúde Egas Moniz;9500;Enfermagem;LICENCIATURA;723;8;4;;8;1;;21;141
4106;Escola Superior de Saúde Egas Moniz;9504;Fisioterapia;LICENCIATURA;726;16;;;6;1;2;25;97
4106;Escola Superior de Saúde Egas Moniz;9505;Radiologia;LICENCIATURA;725;5;10;5;7;1;1;29;69
4106;Escola Superior de Saúde Egas Moniz;9791;Prótese Dentária;LICENCIATURA;724;5;;;8;;1;14;111
4106;Escola Superior de Saúde Egas Moniz;9890;Terapia da Fala;LICENCIATURA;726;12;7;1;5;1;2;28;79
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;0677;Podologia;BACHARELATO;725;;;;1;;;1;44
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1023;Análises Clínicas e de Saúde Pública;LICENCIATURA;725;;;1;10;3;6;20;359
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1041;Cardiopneumologia;LICENCIATURA;725;1;;2;7;2;4;16;225
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1169;Enfermagem;LICENCIATURA;723;1;;6;5;1;3;16;488
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1359;Farmácia;LICENCIATURA;727;;;;7;2;2;11;124
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1606;Marketing Farmacêutico;BACHARELATO;342;;;;1;1;2;4;38
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1665;Neurofisiologia;LICENCIATURA;725;;;1;3;4;1;9;98
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1685;Podologia;BACHARELATO;725;;;1;;;;1;162
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;1685;Podologia;LICENCIATURA;725;;;1;3;2;;6;233
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;8137;Cardiopneumologia;LICENCIATURA;725;15;4;7;8;;;34;80
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;8142;Dietética;LICENCIATURA;726;5;;;1;;;6;0
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;8144;Marketing Farmacêutico;LICENCIATURA;342;;2;;1;;1;4;32
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;8145;Neurofisiologia;LICENCIATURA;725;4;4;3;3;;3;17;56
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;8179;Secretariado Clínico;LICENCIATURA;346;;;;;;2;2;0
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;8249;Podologia;LICENCIATURA;725;;;;;1;;1;32
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;9497;Análises Clínicas e de Saúde Pública;LICENCIATURA;725;18;5;9;5;3;6;46;86
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;9500;Enfermagem;LICENCIATURA;723;36;5;18;7;2;2;70;154
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;9504;Fisioterapia;LICENCIATURA;726;23;;;1;;;24;0
4108;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;9549;Farmácia;LICENCIATURA;727;20;2;3;8;;2;35;87
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;1026;Anatomia Patológica, Citológica e Tanatológica;LICENCIATURA;725;1;;5;7;3;2;18;243
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;1169;Enfermagem;LICENCIATURA;723;;;1;2;2;2;7;498
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;1364;Fisioterapia;LICENCIATURA;726;;;1;3;4;5;13;413
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;1685;Podologia;LICENCIATURA;725;1;;2;7;4;5;19;336
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;1697;Prótese Dentária;LICENCIATURA;724;;;;3;1;1;5;203
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;8139;Anatomia Patológica, Citológica e Tanatológica;LICENCIATURA;725;23;4;7;5;4;;43;102
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;8249;Podologia;LICENCIATURA;725;1;;1;1;;;3;66
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;9455;Engenharia Biomédica;LICENCIATURA;524;1;;;;;;1;8
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;9500;Enfermagem;LICENCIATURA;723;21;7;7;5;1;;41;155
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;9504;Fisioterapia;LICENCIATURA;726;37;3;7;6;2;1;56;121
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;9556;Higiene Oral;LICENCIATURA;724;1;;;1;;;2;0
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;9791;Prótese Dentária;LICENCIATURA;724;3;2;1;5;2;1;14;96
4109;CESPU-Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;M232;Patologia Oral;MESTRADO;724;;1;;;;;1;5
4111;Escola Superior de Design;0136;Design;LICENCIATURA;214;1;;;72;36;37;146;3869
4111;Escola Superior de Design;0140;Design;BACHARELATO;214;;;;2;2;4;8;449
4111;Escola Superior de Design;6436;Ensino de Artes Visuais no 3.º Ciclo do Ensino Básico e Ensino Secundário;MESTRADO;145;;;;2;;;2;23
4111;Escola Superior de Design;8134;Fotografia e Cultura Visual;LICENCIATURA;211;2;;1;1;;;4;60
4111;Escola Superior de Design;9069;Design;LICENCIATURA;214;18;4;2;16;5;5;50;798
4111;Escola Superior de Design;9278;Design e Cultura Visual;MESTRADO;214;2;2;;7;1;1;13;335
4111;Escola Superior de Design;M017;Design de Produção;MESTRADO;214;;1;;;;;1;25
4112;Escola Superior de Marketing e Publicidade;0558;Marketing e Publicidade;BACHARELATO;342;;;;;;2;2;321
4112;Escola Superior de Marketing e Publicidade;0563;Marketing e Publicidade;LICENCIATURA;342;;;;40;29;49;118;1853
4112;Escola Superior de Marketing e Publicidade;6412;Publicidade;MESTRADO;342;;;;1;;;1;39
4112;Escola Superior de Marketing e Publicidade;6865;Comunicação e Imagem;MESTRADO;321;;;;1;;;1;18
4112;Escola Superior de Marketing e Publicidade;6900;Marketing de Serviços;MESTRADO;342;;;;1;;;1;8
4112;Escola Superior de Marketing e Publicidade;9206;Marketing e Publicidade;LICENCIATURA;342;6;1;;16;6;7;36;414
4112;Escola Superior de Marketing e Publicidade;9314;Marketing;MESTRADO;342;;;;1;;;1;6
4115;Escola Superior de Tecnologias de Fafe;0118;Contabilidade e Administração;BACHARELATO;344;;;;;1;2;3;154
4115;Escola Superior de Tecnologias de Fafe;0486;Informática e Gestão;BACHARELATO;481;;;;4;;4;8;233
4115;Escola Superior de Tecnologias de Fafe;1121;Contabilidade e Administração;LICENCIATURA;344;;;;2;3;2;7;77
4115;Escola Superior de Tecnologias de Fafe;9056;Contabilidade;LICENCIATURA;344;2;1;2;2;2;4;13;73
4115;Escola Superior de Tecnologias de Fafe;9147;Gestão;LICENCIATURA;345;2;;2;1;;2;7;17
4115;Escola Superior de Tecnologias de Fafe;9186;Informática de Gestão;LICENCIATURA;481;;1;1;5;3;6;16;62
4115;Escola Superior de Tecnologias de Fafe;9254;Turismo;LICENCIATURA;812;1;3;3;2;1;2;12;17
4120;Escola Universitária das Artes de Coimbra;0022;Arquitectura;LICENCIATURA;581;;;1;12;8;7;28;326
4120;Escola Universitária das Artes de Coimbra;0068;Cerâmica;LICENCIATURA;543;;;;6;;2;8;133
4120;Escola Universitária das Artes de Coimbra;0221;Design de Equipamento;LICENCIATURA;214;;;1;6;6;;13;72
4120;Escola Universitária das Artes de Coimbra;0222;Design Gráfico e Ilustração;LICENCIATURA;213;;;;4;1;4;9;50
4120;Escola Universitária das Artes de Coimbra;0366;Escultura;LICENCIATURA;211;;;;2;2;1;5;167
4120;Escola Universitária das Artes de Coimbra;0621;Pintura;LICENCIATURA;211;;;;23;1;12;36;336
4120;Escola Universitária das Artes de Coimbra;1149;Design de Comunicação;LICENCIATURA;213;1;1;4;4;16;10;36;196
4120;Escola Universitária das Artes de Coimbra;6405;Ensino de Educação Visual e Tecnológica no Ensino Básico;MESTRADO;146;;;;;;1;1;0
4120;Escola Universitária das Artes de Coimbra;6416;Design Gráfico;MESTRADO;213;;;;;;1;1;7
4120;Escola Universitária das Artes de Coimbra;6436;Ensino de Artes Visuais no 3.º Ciclo do Ensino Básico e Ensino Secundário;MESTRADO;145;;;;3;1;2;6;15
4120;Escola Universitária das Artes de Coimbra;6840;Artes Plásticas;MESTRADO;211;;;;1;;;1;9
4120;Escola Universitária das Artes de Coimbra;9070;Design de Comunicação;LICENCIATURA;213;4;1;2;3;1;;11;73
4120;Escola Universitária das Artes de Coimbra;9072;Design de Equipamento;LICENCIATURA;214;;2;1;3;;2;8;41
4120;Escola Universitária das Artes de Coimbra;9257;Arquitectura;MESTRADO;581;6;2;2;9;4;2;25;142
4120;Escola Universitária das Artes de Coimbra;9614;Estudos de Arquitectura;LICENCIATURA;581;1;;;;;;1;37
4125;Escola Superior de Tecnologias e Artes de Lisboa;0333;Engenharia da Produção Industrial;BACHARELATO;521;;;;;;1;1;61
4125;Escola Superior de Tecnologias e Artes de Lisboa;0335;Engenharia de Recursos Informáticos;BACHARELATO;523;;;;;;1;1;32
4125;Escola Superior de Tecnologias e Artes de Lisboa;1152;Design;BACHARELATO;214;;;;;1;;1;182
4125;Escola Superior de Tecnologias e Artes de Lisboa;1152;Design;LICENCIATURA;214;;;;13;9;7;29;178
4125;Escola Superior de Tecnologias e Artes de Lisboa;9070;Design de Comunicação;LICENCIATURA;213;4;;;1;1;2;8;48
4125;Escola Superior de Tecnologias e Artes de Lisboa;9097;Engenharia de Produção Industrial;LICENCIATURA;521;;;;2;;;2;81
4125;Escola Superior de Tecnologias e Artes de Lisboa;9681;Artes Performativas;LICENCIATURA;212;;;;;1;;1;21
4126;Escola Universitária Vasco da Gama;0022;Arquitectura;LICENCIATURA;581;;1;;1;;;2;18
4126;Escola Universitária Vasco da Gama;0025;Arquitectura Paisagista;LICENCIATURA;581;;;;;;1;1;12
4126;Escola Universitária Vasco da Gama;0586;Medicina Veterinária;LICENCIATURA;640;2;;;3;1;1;7;86
4126;Escola Universitária Vasco da Gama;8258;Arquitectura Paisagista;LICENCIATURA;581;;1;;;1;;2;9
4126;Escola Universitária Vasco da Gama;9257;Arquitectura;MESTRADO;581;1;;;1;1;1;4;27
4126;Escola Universitária Vasco da Gama;9576;Ciências da Arquitectura;LICENCIATURA;581;1;;;;;;1;23
4126;Escola Universitária Vasco da Gama;9847;Medicina Veterinária;MESTRADO;640;4;;;2;;2;8;95
4127;Instituto de Estudos Superiores de Contabilidade;1121;Contabilidade e Administração;LICENCIATURA;344;;;;;6;1;7;266
4130;Instituto Erasmus de Ensino Superior;0076;Ciências da Comunicação;LICENCIATURA;321;;;;1;;1;2;45
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);0404;Gestão e Finanças da Empresa;BACHARELATO;343;;;;;;1;1;32
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);0409;Gestão Internacional e Exportação;BACHARELATO;341;;;;1;;;1;25
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);1558;Gestão de Instituições Financeiras;LICENCIATURA;343;;;;;;2;2;16
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);2381;Gestão Comercial;LICENCIATURA;341;;;;1;;;1;19
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);2400;Gestão Financeira;LICENCIATURA;343;;;;2;;1;3;105
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);0404;Gestão e Finanças da Empresa;BACHARELATO;343;;;;;;2;2;81
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);0409;Gestão Internacional e Exportação;BACHARELATO;341;;;;1;;;1;79
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);0980;Gestão Internacional e Exportação (entrada em Março);BACHARELATO;341;;;;;;1;1;11
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1451;Gestão e Negócios Internacionais;LICENCIATURA;345;;;;;;1;1;8
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1558;Gestão de Instituições Financeiras;LICENCIATURA;343;;;;2;;;2;51
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1564;Gestão Financeira e Fiscal;LICENCIATURA;343;;;;5;3;10;18;133
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1567;Gestão Internacional;LICENCIATURA;345;;;;1;3;1;5;70
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);2400;Gestão Financeira;LICENCIATURA;343;;;;;2;1;3;75
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);9169;Gestão e Negócios;LICENCIATURA;345;1;;;7;;7;15;83
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);9172;Gestão Financeira e Fiscal;LICENCIATURA;343;1;1;2;5;2;4;15;84
4150;Instituto Superior de Novas Profissões;0043;Assessoria de Direcção e Administração;LICENCIATURA;346;;;;8;3;14;25;177
4150;Instituto Superior de Novas Profissões;0225;Gestão e Administração;LICENCIATURA;345;;;;;;1;1;34
4150;Instituto Superior de Novas Profissões;0496;Internacional de Secretariado de Direcção;BACHARELATO;346;;;;;3;4;7;78
4150;Instituto Superior de Novas Profissões;0605;Organização e Gestão de Empresas;LICENCIATURA;345;;;;9;2;9;20;444
4150;Instituto Superior de Novas Profissões;0719;Turismo;LICENCIATURA;812;;1;;21;3;12;37;464
4150;Instituto Superior de Novas Profissões;0736;Relações Públicas e Publicidade;LICENCIATURA;342;;;;69;56;101;226;2026
4150;Instituto Superior de Novas Profissões;0748;Secretariado de Direcção;BACHARELATO;346;;;;;1;;1;0
4150;Instituto Superior de Novas Profissões;0783;Tecnologias de Gestão;LICENCIATURA;345;;;;2;1;;3;63
4150;Instituto Superior de Novas Profissões;0805;Turismo;BACHARELATO;812;;;;15;11;19;45;638
4150;Instituto Superior de Novas Profissões;2047;Assessoria de Direcção e Administração;LICENCIATURA;346;;;;;3;;3;76
4150;Instituto Superior de Novas Profissões;2386;Gestão de Empresas Turísticas;LICENCIATURA;812;;;;3;2;2;7;222
4150;Instituto Superior de Novas Profissões;8274;Gestão Comercial e Vendas;LICENCIATURA;341;;;;;1;1;2;3
4150;Instituto Superior de Novas Profissões;9232;Relações Públicas e Publicidade;LICENCIATURA;342;4;3;4;15;15;7;48;259
4150;Instituto Superior de Novas Profissões;9233;Secretariado (Assessoria de Direcção e Administração);LICENCIATURA;346;;;;;;2;2;55
4150;Instituto Superior de Novas Profissões;9254;Turismo;LICENCIATURA;812;2;;1;5;3;6;17;120
4155;Instituto Português de Administração de Marketing de Matosinhos;0426;Gestão de Marketing;BACHARELATO;342;;;;4;1;7;12;560
4155;Instituto Português de Administração de Marketing de Matosinhos;1561;Gestão de Marketing;BACHARELATO;342;;;;1;2;3;6;953
4155;Instituto Português de Administração de Marketing de Matosinhos;1561;Gestão de Marketing;LICENCIATURA;342;;;;37;26;22;85;771
4155;Instituto Português de Administração de Marketing de Matosinhos;2432;Gestão de Marketing;LICENCIATURA;342;;;;9;4;11;24;413
4155;Instituto Português de Administração de Marketing de Matosinhos;6309;Gestão de Marketing;MESTRADO;342;1;1;;3;1;1;7;68
4155;Instituto Português de Administração de Marketing de Matosinhos;8057;Ciências do Consumo;LICENCIATURA;342;;;;;1;;1;15
4155;Instituto Português de Administração de Marketing de Matosinhos;9156;Gestão de Marketing;LICENCIATURA;342;6;2;3;42;15;11;79;712
4155;Instituto Português de Administração de Marketing de Matosinhos;M003;Comportamento de Consumo;MESTRADO;341;1;;;1;;;2;7
4155;Instituto Português de Administração de Marketing de Matosinhos;M044;Gestão de Serviços de Clientes;MESTRADO;345;;;;1;;;1;8
