NomeFaculdade;CodigoFaculdade;NomeCurso;CodigoCurso;Grau;CNAEF_3D_Nome;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A2015_Total;TotalDesempregados;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;Dip_2014;TotalDiplomados
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Psicologia da Educação;6326;M;Ciências da Educação;0;0;0;0;0;0;3;3;2;0;8;;;;;;;;10;27;14;51
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Psicologia Clínica e da Saúde;6386;M;Psicologia;0;0;0;0;0;1;2;3;4;2;12;;;;;;;20;14;24;22;80
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Ciências da Educação e da Formação;6811;M;Ciências da Educação;0;0;0;0;1;0;1;0;0;0;2;;;;;;2;16;11;17;4;50
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Neurociências Cognitivas e Neuropsicologia;6895;M;Psicologia;0;0;0;0;0;1;0;2;1;0;4;;;;;;;1;9;9;14;33
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Património Cultural (Artístico, Histórico e Arqueológico);8369;L1;História e Arqueologia;0;0;0;0;1;1;1;0;0;0;3;;;;;;10;5;11;12;5;43
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Arqueologia (regime pós-laboral);8418;L1;História e Arqueologia;0;0;0;0;0;1;3;0;0;0;4;;;;;;;6;13;;;19
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Património Cultural e Arqueologia;8509;L1;História e Arqueologia;0;0;0;0;0;0;0;0;5;2;7;;;;;;;;;;8;8
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Estudos Artísticos;9132;L1;Artes do Espectáculo;0;0;0;2;0;0;2;1;1;1;7;;;;4;8;10;12;7;8;5;54
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Línguas, Literaturas e Culturas;9204;L1;Línguas e Literaturas Estrangeiras;0;0;0;0;0;0;0;0;0;1;1;;;;;;3;;15;10;13;41
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Psicologia;9219;L1;Psicologia;0;0;0;1;2;2;6;3;4;2;20;;;;1;46;55;49;59;47;52;309
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;História da Arte;9303;M;Belas-Artes;0;0;0;0;0;0;1;0;1;0;2;;;;;;;;7;3;2;12
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Psicologia Social e das Organizações;9325;M;Psicologia;0;0;0;0;0;0;1;3;2;0;6;;;;;;;2;8;14;3;27
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Património Cultural;9787;L1;História e Arqueologia;0;0;0;7;0;0;0;0;0;0;7;;;;4;14;;;;;;18
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Artes Visuais;9817;L1;Belas-Artes;0;0;0;0;0;2;3;4;3;0;12;;;;;;;18;26;27;14;85
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Ciências da Educação e da Formação;9821;L1;Ciências da Educação;0;0;1;2;1;1;3;4;4;3;19;;;;42;23;16;23;25;23;26;178
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Ciências Documentais e Editoriais;9825;L1;Biblioteconomia, Arquivo e Documentação (BAD);0;0;0;1;0;0;0;0;0;0;1;;;;8;5;8;5;;1;;27
Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;0201;Línguas e Comunicação;9834;L1;Línguas e Literaturas Estrangeiras;0;0;0;1;2;1;1;1;2;3;11;;;;2;7;10;4;17;13;17;70
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia e Geologia (Ensino de);0054;L;Formação de Professores de Áreas Disciplinares Específicas;0;0;0;0;0;0;0;0;0;0;0;28;;;;;;;;;;28
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia Marinha e Pescas;0057;L;Biologia e Bioquímica;1;3;0;0;0;0;0;0;0;0;4;64;11;10;;;;;;;;85
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Engenharia do Ambiente;0213;L;Tecnologia de Protecção do Ambiente;0;2;2;0;0;0;0;0;0;0;4;21;30;49;14;;;;;;;114
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Oceanografia;0744;L;Ciências da Terra;0;1;0;0;0;0;0;0;0;0;1;6;5;7;;;;;;;;18
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia e Geologia;1127;L;Biologia e Bioquímica;2;1;1;1;0;0;0;0;0;0;5;2;27;9;7;2;;;;;;47
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia e Geologia;1127;L;Biologia e Bioquímica;1;0;0;1;0;0;0;0;0;0;2;2;27;9;7;2;;;;;;47
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia;5050;D;Biologia e Bioquímica;0;1;0;0;0;0;0;0;0;0;1;1;3;4;3;;;;;;;11
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Ciências do Mar;5175;D;Ciências da Terra;0;0;0;0;0;0;0;0;0;0;0;2;6;4;2;1;;;;;;15
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia;9011;L1;Biologia e Bioquímica;0;0;0;1;0;0;0;0;0;0;1;;;;;9;;;;;;9
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia Marinha;9013;L1;Biologia e Bioquímica;0;4;2;1;0;0;0;0;0;0;7;;;73;88;23;;;;;;184
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Engenharia do Ambiente;9099;L1;Tecnologia de Protecção do Ambiente;0;2;0;0;0;0;0;0;0;0;2;;;5;25;;;;;;;30
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Biologia Marinha;9391;M;Biologia e Bioquímica;0;0;1;1;0;0;0;0;0;0;2;;;17;28;32;;;;;;77
Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0202;Oceanografia;9438;M;Ciências da Terra;0;0;0;1;0;0;0;0;0;0;1;;;1;2;3;;;;;;6
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Bioquímica;0063;L;Biologia e Bioquímica;1;0;0;0;0;0;0;0;0;0;1;21;19;18;23;;;;;;;81
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia de Sistemas e Informática;0340;L;Electrónica e Automação;0;0;2;0;0;0;0;0;0;0;2;8;26;16;8;;;;;;;58
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Física e Química;0381;L;Física;0;0;0;0;0;0;0;0;0;0;0;11;13;15;6;4;;;;;;49
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Informática;0479;L;Ciências Informáticas;5;4;0;0;0;0;0;0;0;0;9;16;13;12;7;;;;;;;48
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Informática;0479;L;Ciências Informáticas;0;0;2;0;0;0;0;0;0;0;2;16;13;12;7;;;;;;;48
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Informática (Ensino de);0480;L;Formação de Professores e Formadores de Áreas Tecnológicas;1;0;0;1;0;0;0;0;0;0;2;7;9;9;11;3;;;;;;39
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Informática - Gestão;0487;L;Ciências Informáticas;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Matemática;0559;L;Matemática;3;3;0;1;0;0;0;0;0;0;7;15;14;15;15;2;;;;;;61
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia de Sistemas e Computação;4219;M;Electrónica e Automação;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia Informática;5141;D;Electrónica e Automação;0;0;0;0;0;1;0;0;0;0;1;;;;;;;1;;1;1;3
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Biologia Molecular e Microbiana;6271;M;Biologia e Bioquímica;0;0;0;0;0;0;1;0;0;0;1;;;;;;2;4;5;2;1;14
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Geomática;6803;M;Ciências da Terra;0;0;0;0;0;1;0;0;0;0;1;;;;;;;7;13;7;2;29
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Hortofruticultura;6805;M;Floricultura e Jardinagem;0;0;0;0;0;1;0;0;0;0;1;;;;;;;1;1;1;2;5
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Energias Renováveis e Gestão de Energia;6866;M;Electricidade e Energia;0;0;0;0;0;0;1;0;0;0;1;;;;;;;2;5;3;3;13
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Arquitectura Paisagista;6998;M;Arquitectura e Urbanismo;0;0;0;0;0;0;3;0;2;0;5;;;;;;;5;10;11;5;31
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Arquitectura Paisagista;8258;L1;Arquitectura e Urbanismo;0;0;0;0;3;2;8;4;2;2;21;;;;;;51;19;20;24;17;131
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Agronomia (regime pós-laboral);8419;L1;Produção Agrícola e Animal;0;0;0;0;0;1;0;0;0;0;1;;;;;;;21;;;8;29
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Agronomia;9003;L1;Produção Agrícola e Animal;0;0;0;0;0;0;1;2;0;0;3;;;;;;7;;4;3;;14
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Biologia;9011;L1;Biologia e Bioquímica;0;0;0;0;1;1;2;0;1;1;6;;;;;;15;33;16;32;11;107
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Biologia;9011;L1;Biologia e Bioquímica;0;0;0;0;0;0;0;0;0;1;1;;;;;;15;33;16;32;11;107
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Biologia Marinha;9013;L1;Biologia e Bioquímica;0;0;0;0;0;0;0;2;1;4;7;;;;;;20;21;34;24;29;128
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Bioquímica;9015;L1;Biologia e Bioquímica;0;0;0;0;0;1;0;0;1;1;3;;;;;22;14;3;8;8;11;66
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Biotecnologia;9016;L1;Tecnologia dos Processos Químicos;0;0;0;0;0;0;0;4;1;0;5;;;;;1;5;10;9;19;4;48
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Ciências do Mar;9041;L1;Ciências da Terra;0;0;0;0;1;0;0;1;0;0;2;;;;;;2;8;3;6;6;25
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia Informática;9119;L1;Electrónica e Automação;0;0;1;0;0;0;1;0;0;3;5;;;;21;17;17;15;14;36;16;136
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Química;9223;L1;Química;0;0;0;0;0;0;1;0;0;0;1;;;;;3;5;;1;1;;10
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Aquacultura e Pescas;9263;M;Pescas;0;0;0;0;0;1;1;1;0;1;4;;;;;;9;14;12;7;8;50
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia Informática;9286;M;Electrónica e Automação;0;0;0;0;0;1;1;0;0;0;2;;;;;;3;5;4;6;4;22
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Ciências Biomédicas;9351;L1;Biologia e Bioquímica;0;0;0;0;1;0;0;0;0;0;1;;;;;25;18;;;;;43
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia Biológica;9358;M;Biologia e Bioquímica;0;0;0;0;1;1;1;1;4;4;12;;;;;;6;9;8;3;4;30
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia Electrónica e Telecomunicações;9365;M;Electrónica e Automação;0;0;0;0;0;0;0;1;0;0;1;;;;;2;4;3;5;4;1;19
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Biologia Marinha;9391;M;Biologia e Bioquímica;0;0;0;0;0;0;0;1;0;0;1;;;;;;23;10;5;8;14;60
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Ciências Farmacêuticas;9494;M;Ciências Farmacêuticas;0;0;0;0;0;1;0;0;5;4;10;;;;;;1;25;19;7;14;66
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Engenharia do Ambiente;9508;M;Tecnologia de Protecção do Ambiente;0;0;0;0;0;0;1;0;0;1;2;;;;;;6;4;8;6;1;25
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Ciências de Engenharia Electrónica e Telecomunicações;9578;L1;Electrónica e Automação;0;0;0;0;0;0;1;0;1;0;2;;;;2;2;5;2;5;5;2;23
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Ciências de Engenharia Biológica;9592;L1;Biologia e Bioquímica;0;0;0;0;1;1;1;0;0;0;3;;;;;;1;6;5;6;17;35
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Ciências de Engenharia do Ambiente;9595;L1;Tecnologia de Protecção do Ambiente;0;0;0;0;0;0;2;0;0;0;2;;;;;;3;4;3;4;2;16
Universidade do Algarve - Faculdade de Ciências e Tecnologia;0203;Estudos Básicos de Ciências Farmacêuticas;9612;L1;Ciências Farmacêuticas;0;0;0;0;0;1;0;2;2;0;5;;;;;;18;23;17;7;31;96
Universidade do Algarve - Faculdade de Economia;0204;Economia;0156;L;Economia;3;1;0;0;0;0;0;0;0;0;4;33;32;6;;;;;;;;71
Universidade do Algarve - Faculdade de Economia;0204;Gestão de Empresas;0441;L;Gestão e Administração;1;0;0;0;0;0;0;0;0;0;1;31;24;2;;;;;;;;57
Universidade do Algarve - Faculdade de Economia;0204;Sociologia;0759;L;Sociologia e Outros Estudos;3;0;0;0;0;0;0;0;0;0;3;;12;13;;;;;;;;25
Universidade do Algarve - Faculdade de Economia;0204;Ciências Económicas e Empresariais;4061;M;Economia;0;1;0;0;0;0;0;0;0;0;1;2;1;1;;;;;;;;4
Universidade do Algarve - Faculdade de Economia;0204;Ciências Económicas e Empresariais;4061;M;Economia;0;0;0;0;0;0;0;0;0;0;0;2;1;1;;;;;;;;4
Universidade do Algarve - Faculdade de Economia;0204;Gestão Empresarial;4431;M;Gestão e Administração;0;1;0;2;0;0;0;0;0;0;3;1;1;2;3;3;3;;;;;13
Universidade do Algarve - Faculdade de Economia;0204;Marketing;4659;M;Marketing e Publicidade;0;0;0;0;1;0;0;0;0;0;1;1;;1;2;2;3;;;;;9
Universidade do Algarve - Faculdade de Economia;0204;Gestão de Unidades de Saúde;6147;M;Gestão e Administração;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;6;9;15
Universidade do Algarve - Faculdade de Economia;0204;Gestão e Desenvolvimento de Destinos Turísticos;6312;M;Turismo e Lazer;0;0;0;0;0;0;0;1;0;0;1;;;;;;1;;2;6;1;10
Universidade do Algarve - Faculdade de Economia;0204;Sociologia - Mobilidades e Identidades;6812;M;Sociologia e Outros Estudos;0;0;0;0;0;0;0;2;0;0;2;;;;;;;2;1;2;2;7
Universidade do Algarve - Faculdade de Economia;0204;Finanças Empresariais;6920;M;Finanças, Banca e Seguros;0;0;0;0;0;0;1;0;0;1;2;;;;;;;2;4;10;7;23
Universidade do Algarve - Faculdade de Economia;0204;Economia;9081;L1;Economia;0;0;3;0;1;3;3;5;6;3;24;;;34;29;39;28;36;34;31;42;273
Universidade do Algarve - Faculdade de Economia;0204;Gestão de Empresas;9152;L1;Gestão e Administração;0;0;4;2;3;4;5;12;11;8;49;;;74;61;59;56;58;51;51;64;474
Universidade do Algarve - Faculdade de Economia;0204;Sociologia;9240;L1;Sociologia e Outros Estudos;0;0;0;1;1;1;3;1;6;4;17;;;;53;24;24;18;23;20;25;187
Universidade do Algarve - Faculdade de Economia;0204;Marketing;9314;M;Marketing e Publicidade;0;0;0;0;0;0;0;0;1;1;2;;;;;;;1;4;20;4;29
Universidade do Algarve - Faculdade de Economia;0204;Gestão Empresarial;M148;M;Gestão e Administração;0;0;0;0;0;1;1;0;0;0;2;;;;;;;2;13;19;12;46
Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0205;Arquitectura Paisagista;0025;L;Arquitectura e Urbanismo;0;1;2;2;0;0;0;0;0;0;5;11;30;30;14;20;;;;;;105
Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0205;Engenharia Agronómica;0205;L;Produção Agrícola e Animal;0;0;1;3;0;0;0;0;0;0;4;39;33;18;5;15;;;;;;110
Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0205;Engenharia Biotecnológica;0226;L;Tecnologia dos Processos Químicos;0;3;0;0;0;0;0;0;0;0;3;44;50;47;4;1;;;;;;146
Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0205;Biotecnologia;4036;M;Tecnologia dos Processos Químicos;0;0;0;1;0;0;0;0;0;0;1;5;1;2;3;6;;;;;;17
Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0205;Engenharia Biológica;9358;M;Biologia e Bioquímica;0;0;0;1;0;0;0;0;0;0;1;;;;3;25;;;;;;28
Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0205;Ciências de Engenharia Biológica;9592;L1;Biologia e Bioquímica;0;0;0;1;0;0;0;0;0;0;1;;;;28;27;;;;;;55
Universidade de Aveiro;0300;Administração Pública;0003;L;Gestão e Administração;2;4;5;0;0;0;0;0;0;0;11;;16;43;21;;;;;;;80
Universidade de Aveiro;0300;Biologia;0048;L;Biologia e Bioquímica;1;1;1;0;0;0;0;0;0;0;3;50;30;71;68;;;;;;;219
Universidade de Aveiro;0300;Biologia e Geologia (Ensino de);0054;L;Formação de Professores de Áreas Disciplinares Específicas;4;1;1;1;0;0;0;0;0;0;7;28;34;22;21;7;;;;;;112
Universidade de Aveiro;0300;Design;0136;L;Design;2;5;3;0;0;0;0;0;0;0;10;32;34;37;44;;;;;;;147
Universidade de Aveiro;0300;Economia;0156;L;Economia;2;0;3;0;0;0;0;0;0;0;5;25;47;47;12;;;;;;;131
Universidade de Aveiro;0300;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade de Aveiro;0300;Engenharia do Ambiente;0213;L;Tecnologia de Protecção do Ambiente;4;2;3;0;0;0;0;0;0;0;9;44;54;48;29;1;;;;;;176
Universidade de Aveiro;0300;Engenharia Cerâmica e do Vidro;0228;L;Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros);0;0;0;0;0;0;0;0;0;0;0;8;11;6;7;;;;;;;32
Universidade de Aveiro;0300;Engenharia de Computadores e Telemática;0231;L;Electrónica e Automação;0;1;0;0;0;0;0;0;0;0;1;8;23;25;;;;;;;;56
Universidade de Aveiro;0300;Engenharia Civil;0233;L;Construção Civil e Engenharia Civil;0;2;1;1;0;0;0;0;0;0;4;45;52;47;24;1;;;;;;169
Universidade de Aveiro;0300;Engenharia Electrónica e de Telecomunicações;0244;L;Electrónica e Automação;2;0;1;0;0;0;0;0;0;0;3;65;82;95;1;;;;;;;243
Universidade de Aveiro;0300;Engenharia Física;0264;L;Física;2;0;1;0;0;0;0;0;0;0;3;4;11;12;1;;;;;;;28
Universidade de Aveiro;0300;Engenharia Geológica;0284;L;Ciências da Terra;1;1;0;0;0;0;0;0;0;0;2;9;5;10;2;;;;;;;26
Universidade de Aveiro;0300;Engenharia e Gestão Industrial;0290;L;Engenharia e Técnicas Afins - programas não classificados noutra área de formação;0;2;3;1;0;0;0;0;0;0;6;62;57;44;37;1;;;;;;201
Universidade de Aveiro;0300;Engenharia de Materiais;0302;L;Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros);1;0;1;0;0;0;0;0;0;0;2;11;10;8;4;;;;;;;33
Universidade de Aveiro;0300;Engenharia Mecânica;0304;L;Metalurgia e Metalomecânica;0;0;1;0;0;0;0;0;0;0;1;32;26;37;1;;;;;;;96
Universidade de Aveiro;0300;Engenharia Química;0331;L;Tecnologia dos Processos Químicos;1;0;0;0;0;0;0;0;0;0;1;24;33;34;5;;;;;;;96
