CodigoFaculdade;NomeFaculdade;CodigoCurso;NomeCurso;Grau;TotalDesempregados;TotalDiplomados
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;1486;Engenharia Química Industrial;Licenciatura;9;120
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;1489;Fotografia;Licenciatura;4;44
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;1494;Gestão do Território e do Património Cultural;Licenciatura;7;92
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;1556;Gestão do Território;Licenciatura;2;18
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;1784;Tecnologia e Artes Gráficas;Bacharelato;2;242
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;1784;Tecnologia e Artes Gráficas;Licenciatura;21;201
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;8098;Engenharia Electrotécnica e de Computadores (regime pós-laboral);Licenciatura;1;2
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9089;Engenharia Civil;Licenciatura;13;221
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9100;Engenharia do Ambiente e Biológica;Licenciatura;17;76
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9112;Engenharia Electrotécnica e de Computadores;Licenciatura;6;99
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9119;Engenharia Informática;Licenciatura;4;83
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9184;Engenharia Química e Bioquímica;Licenciatura;12;84
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9380;Conservação e Restauro;Licenciatura;5;120
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9405;Conservação e Restauro;Mestrado;1;56
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9467;Técnicas de Arqueologia;Licenciatura;4;35
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9643;Artes Plásticas - Pintura e Intermédia;Licenciatura;13;68
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9644;Design e Tecnologia das Artes Gráficas;Licenciatura;9;138
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;9645;Fotografia;Licenciatura;10;69
3242;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;M079;Tecnologia Química;Mestrado;1;9
3243;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;1113;Comunicação Social;Licenciatura;13;144
3243;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;1263;Engenharia e Gestão Industrial;Licenciatura;4;22
3243;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;1463;Engenharia Mecânica;Licenciatura;2;18
3243;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;9054;Comunicação Social;Licenciatura;14;81
3243;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;9123;Engenharia Mecânica;Licenciatura;7;43
3243;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;9250;Tecnologias de Informação e Comunicação;Licenciatura;2;11
3243;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;9642;Design e Desenvolvimento de Produtos;Licenciatura;4;16
4010;Escola Superior Artística do Porto;0013;Animação Cultural;Bacharelato;1;8
4010;Escola Superior Artística do Porto;0022;Arquitectura;Licenciatura;34;225
4010;Escola Superior Artística do Porto;0072;Cine-Vídeo;Bacharelato;2;79
4010;Escola Superior Artística do Porto;0388;Fotografia;Bacharelato;5;89
4010;Escola Superior Artística do Porto;0620;Pintura;Bacharelato;3;57
4010;Escola Superior Artística do Porto;1001;Arte e Comunicação;Licenciatura;8;135
4010;Escola Superior Artística do Porto;1025;Artes Plásticas;Licenciatura;27;207
4010;Escola Superior Artística do Porto;1045;Animação Sociocultural;Licenciatura;4;57
4010;Escola Superior Artística do Porto;1073;Cine-Vídeo;Licenciatura;5;52
4010;Escola Superior Artística do Porto;1489;Fotografia;Licenciatura;2;49
4010;Escola Superior Artística do Porto;8136;Animação e Produção Cultural;Licenciatura;1;4
4010;Escola Superior Artística do Porto;9257;Arquitectura;Mestrado;23;189
4010;Escola Superior Artística do Porto;9682;Artes Plásticas e Intermédia;Licenciatura;4;37
4010;Escola Superior Artística do Porto;9683;Artes Visuais - Fotografia;Licenciatura;4;44
4010;Escola Superior Artística do Porto;9713;Cinema e Audiovisual;Licenciatura;6;51
4010;Escola Superior Artística do Porto;9728;Design e Comunicação Multimédia;Licenciatura;8;30
4011;Escola Superior Artística do Porto (Guimarães);0131;Desenho;Bacharelato;2;30
4011;Escola Superior Artística do Porto (Guimarães);0620;Pintura;Bacharelato;1;37
4011;Escola Superior Artística do Porto (Guimarães);9319;Artes/BD/Ilustração;Licenciatura;1;10
4011;Escola Superior Artística do Porto (Guimarães);9450;Artes/Desenho;Licenciatura;7;39
4020;Escola Superior de Actividades Imobiliárias;0215;Gestão Imobiliária;Licenciatura;6;51
4020;Escola Superior de Actividades Imobiliárias;9174;Gestão Imobiliária;Licenciatura;3;132
4025;Escola Superior Gallaecia;1005;Arquitectura e Urbanismo;Licenciatura;5;154
4025;Escola Superior Gallaecia;8247;Estudos Superiores de Arquitectura;Licenciatura;1;45
4025;Escola Superior Gallaecia;9069;Design;Licenciatura;1;13
4030;Universidade Moderna de Lisboa;0022;Arquitectura;Licenciatura;29;204
4030;Universidade Moderna de Lisboa;0153;Direito;Licenciatura;37;598
4030;Universidade Moderna de Lisboa;0233;Engenharia Civil;Licenciatura;10;18
4030;Universidade Moderna de Lisboa;0283;Engenharia e Gestão da Produção;Licenciatura;1;6
4030;Universidade Moderna de Lisboa;0361;Estudos Europeus;Licenciatura;10;93
4030;Universidade Moderna de Lisboa;0491;Informática de Gestão;Licenciatura;7;70
4030;Universidade Moderna de Lisboa;0501;Investigação Social Aplicada;Licenciatura;13;79
4030;Universidade Moderna de Lisboa;0605;Organização e Gestão de Empresas;Licenciatura;49;197
4030;Universidade Moderna de Lisboa;0702;Psicopedagogia Curativa;Licenciatura;50;376
4030;Universidade Moderna de Lisboa;1071;Cinema, Televisão e Cinema Publicitário;Licenciatura;1;13
4030;Universidade Moderna de Lisboa;1740;Sociologia Aplicada;Licenciatura;6;15
4030;Universidade Moderna de Lisboa;9147;Gestão;Licenciatura;3;8
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0022;Arquitectura;Licenciatura;2;75
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0153;Direito;Licenciatura;3;174
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0501;Investigação Social Aplicada;Licenciatura;5;93
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0605;Organização e Gestão de Empresas;Licenciatura;3;184
4032;Universidade Lusófona do Porto;0092;Ciências do Ambiente;Licenciatura;12;149
4032;Universidade Lusófona do Porto;0153;Direito;Licenciatura;26;452
4032;Universidade Lusófona do Porto;0361;Estudos Europeus;Licenciatura;7;92
4032;Universidade Lusófona do Porto;0376;Engenharia de Automação e Controlo;Licenciatura;3;58
4032;Universidade Lusófona do Porto;0605;Organização e Gestão de Empresas;Licenciatura;17;213
4032;Universidade Lusófona do Porto;0702;Psicopedagogia Curativa;Licenciatura;20;172
4032;Universidade Lusófona do Porto;8378;Estudos Europeus, Estudos Lusófonos e Relações Internacionais;Licenciatura;1;6
4032;Universidade Lusófona do Porto;9024;Ciências da Comunicação e da Cultura;Licenciatura;3;12
4032;Universidade Lusófona do Porto;9078;Direito;Licenciatura;3;144
4032;Universidade Lusófona do Porto;9099;Engenharia do Ambiente;Licenciatura;1;16
4032;Universidade Lusófona do Porto;9147;Gestão;Licenciatura;9;62
4032;Universidade Lusófona do Porto;9167;Gestão e Engenharia Industrial;Licenciatura;1;26
4032;Universidade Lusófona do Porto;9219;Psicologia;Licenciatura;1;89
4032;Universidade Lusófona do Porto;9257;Arquitectura;Mestrado;3;10
4032;Universidade Lusófona do Porto;9615;Estudos Gerais de Arquitectura;Licenciatura;6;20
4032;Universidade Lusófona do Porto;9794;Psicopedagogia Clínica;Licenciatura;22;116
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0153;Direito;Licenciatura;2;249
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0233;Engenharia Civil;Licenciatura;4;131
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0491;Informática de Gestão;Licenciatura;3;58
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0501;Investigação Social Aplicada;Licenciatura;4;64
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0605;Organização e Gestão de Empresas;Licenciatura;3;144
4050;Instituto Superior de Informática e Gestão;0293;Engenharia de Informática;Licenciatura;5;218
4065;Escola Superior de Educadores de Infância Maria Ulrich;0625;Educação de Infância;Licenciatura;46;935
4065;Escola Superior de Educadores de Infância Maria Ulrich;2855;Educadores de Infância;Licenciatura;4;237
4068;Escola Superior de Artes Decorativas;1008;Artes Decorativas;Bacharelato;2;161
4068;Escola Superior de Artes Decorativas;1008;Artes Decorativas;Licenciatura;21;163
4068;Escola Superior de Artes Decorativas;9666;Artes Decorativas;Licenciatura;4;110
4069;Escola Superior de Artes e Design;1006;Artes;Licenciatura;11;91
4069;Escola Superior de Artes e Design;1152;Design;Bacharelato;14;1041
4069;Escola Superior de Artes e Design;1152;Design;Licenciatura;185;1066
4069;Escola Superior de Artes e Design;9069;Design;Licenciatura;53;253
4069;Escola Superior de Artes e Design;9277;Design;Mestrado;2;23
4069;Escola Superior de Artes e Design;9679;Artes;Licenciatura;5;49
4074;Escola Superior de Educação de Almeida Garrett;0625;Educação de Infância;Licenciatura;17;210
4074;Escola Superior de Educação de Almeida Garrett;0707;Ensino Básico - 1.º Ciclo;Licenciatura;11;182
4074;Escola Superior de Educação de Almeida Garrett;1638;Professores do 2.º Ciclo do Ensino Básico, variante de Educação Física;Licenciatura;3;68
4074;Escola Superior de Educação de Almeida Garrett;1641;Professores do 2.º Ciclo Ens. Básico, var Matemática e Ciências da Natureza;Licenciatura;3;98
4074;Escola Superior de Educação de Almeida Garrett;1644;Professores do 2.º C. do Ensino Básico, v. Português, História e C. Sociais;Licenciatura;3;98
4074;Escola Superior de Educação de Almeida Garrett;1645;Professores do 2.º Ciclo do Ensino Básico, variante de Educação Musical;Licenciatura;1;6
4074;Escola Superior de Educação de Almeida Garrett;2855;Educadores de Infância;Licenciatura;2;413
4074;Escola Superior de Educação de Almeida Garrett;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;5;455
4074;Escola Superior de Educação de Almeida Garrett;9853;Educação Básica;Licenciatura;2;88
4076;Escola Superior de Educação de Fafe;0625;Educação de Infância;Licenciatura;51;442
4076;Escola Superior de Educação de Fafe;0707;Ensino Básico - 1.º Ciclo;Licenciatura;50;214
4076;Escola Superior de Educação de Fafe;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;18;127
4076;Escola Superior de Educação de Fafe;1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;55;223
4076;Escola Superior de Educação de Fafe;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;19;127
4076;Escola Superior de Educação de Fafe;2855;Educadores de Infância;Licenciatura;6;477
4076;Escola Superior de Educação de Fafe;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;2;421
4076;Escola Superior de Educação de Fafe;9625;Educação Sénior;Licenciatura;7;10
4076;Escola Superior de Educação de Fafe;9853;Educação Básica;Licenciatura;18;47
4077;Escola Superior de Educação Jean Piaget de Almada;0014;Animadores Socioculturais;Bacharelato;3;100
4077;Escola Superior de Educação Jean Piaget de Almada;0599;Nutrição Humana, Social e Escolar;Bacharelato;3;73
4077;Escola Superior de Educação Jean Piaget de Almada;0625;Educação de Infância;Licenciatura;55;730
4077;Escola Superior de Educação Jean Piaget de Almada;0707;Ensino Básico - 1.º Ciclo;Licenciatura;102;658
4077;Escola Superior de Educação Jean Piaget de Almada;1045;Animação Sociocultural;Licenciatura;8;78
4077;Escola Superior de Educação Jean Piaget de Almada;1174;Educação Sócio-Profissional;Licenciatura;3;74
4077;Escola Superior de Educação Jean Piaget de Almada;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;20;196
4077;Escola Superior de Educação Jean Piaget de Almada;1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;4;63
4077;Escola Superior de Educação Jean Piaget de Almada;1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;6;40
4077;Escola Superior de Educação Jean Piaget de Almada;1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;3;85
4077;Escola Superior de Educação Jean Piaget de Almada;1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;15;101
4077;Escola Superior de Educação Jean Piaget de Almada;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;5;165
4077;Escola Superior de Educação Jean Piaget de Almada;1667;Nutrição Humana, Social e Escolar;Licenciatura;6;77
4077;Escola Superior de Educação Jean Piaget de Almada;2855;Educadores de Infância;Licenciatura;11;436
4077;Escola Superior de Educação Jean Piaget de Almada;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;7;323
4077;Escola Superior de Educação Jean Piaget de Almada;2871;Educação Especial;Licenciatura;4;32
4077;Escola Superior de Educação Jean Piaget de Almada;2880;Animação Sócio-Cultural;Licenciatura;5;312
4077;Escola Superior de Educação Jean Piaget de Almada;9005;Animação Sociocultural;Licenciatura;3;61
4077;Escola Superior de Educação Jean Piaget de Almada;9739;Educação Socioprofissional;Licenciatura;1;34
4077;Escola Superior de Educação Jean Piaget de Almada;9786;Nutrição Humana, Social e Escolar;Licenciatura;4;40
4077;Escola Superior de Educação Jean Piaget de Almada;9853;Educação Básica;Licenciatura;1;39
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0014;Animadores Socioculturais;Bacharelato;3;84
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0625;Educação de Infância;Licenciatura;100;653
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0655;Professores do Ensino Básico (1.º ciclo);Bacharelato;2;15
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0707;Ensino Básico - 1.º Ciclo;Licenciatura;172;874
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1045;Animação Sociocultural;Licenciatura;7;77
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1174;Educação Sócio-Profissional;Licenciatura;1;3
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;57;443
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;36;195
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;23;124
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;28;204
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;35;137
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;8;172
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2855;Educadores de Infância;Licenciatura;14;698
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;10;783
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2863;Professores do 2.º c. do Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;2;82
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2880;Animação Sócio-Cultural;Licenciatura;2;632
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9005;Animação Sociocultural;Licenciatura;9;44
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9736;Educação Física e Desporto;Licenciatura;2;15
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9739;Educação Socioprofissional;Licenciatura;9;23
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9853;Educação Básica;Licenciatura;2;24
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9878;Educação Musical;Licenciatura;1;15
4079;Escola Superior de Educação Jean Piaget - Nordeste;0625;Educação de Infância;Licenciatura;25;171
4079;Escola Superior de Educação Jean Piaget - Nordeste;0707;Ensino Básico - 1.º Ciclo;Licenciatura;65;347
4079;Escola Superior de Educação Jean Piaget - Nordeste;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;16;192
4079;Escola Superior de Educação Jean Piaget - Nordeste;1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;8;51
4079;Escola Superior de Educação Jean Piaget - Nordeste;1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;10;47
4079;Escola Superior de Educação Jean Piaget - Nordeste;1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;8;59
4079;Escola Superior de Educação Jean Piaget - Nordeste;1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;17;107
4079;Escola Superior de Educação Jean Piaget - Nordeste;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;22;135
4079;Escola Superior de Educação Jean Piaget - Nordeste;2855;Educadores de Infância;Licenciatura;5;162
4079;Escola Superior de Educação Jean Piaget - Nordeste;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;3;398
4080;Escola Superior de Educação de João de Deus;0625;Educação de Infância;Licenciatura;50;658
4080;Escola Superior de Educação de João de Deus;0707;Ensino Básico - 1.º Ciclo;Licenciatura;32;531
4080;Escola Superior de Educação de João de Deus;2855;Educadores de Infância;Licenciatura;10;844
4080;Escola Superior de Educação de João de Deus;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;12;822
4080;Escola Superior de Educação de João de Deus;6914;Educação Pré-Escolar;Mestrado;1;11
4080;Escola Superior de Educação de João de Deus;9668;Gerontologia Social;Licenciatura;1;3
4080;Escola Superior de Educação de João de Deus;9853;Educação Básica;Licenciatura;1;73
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);0599;Nutrição Humana, Social e Escolar;Bacharelato;1;107
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);0625;Educação de Infância;Licenciatura;10;115
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);0707;Ensino Básico - 1.º Ciclo;Licenciatura;19;86
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;15;126
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;15;81
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;12;46
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;9;45
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;17;61
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;21;147
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;1;151
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);9786;Nutrição Humana, Social e Escolar;Licenciatura;12;80
4085;Escola Superior de Educação de Paula Frassinetti;0625;Educação de Infância;Licenciatura;77;758
4085;Escola Superior de Educação de Paula Frassinetti;0707;Ensino Básico - 1.º Ciclo;Licenciatura;42;336
4085;Escola Superior de Educação de Paula Frassinetti;1189;Educação Social;Bacharelato;1;395
4085;Escola Superior de Educação de Paula Frassinetti;1189;Educação Social;Licenciatura;37;388
4085;Escola Superior de Educação de Paula Frassinetti;2855;Educadores de Infância;Licenciatura;9;269
4085;Escola Superior de Educação de Paula Frassinetti;9084;Educação Social;Licenciatura;22;110
4089;Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;1169;Enfermagem;Licenciatura;19;197
4089;Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;2851;Complemento de Formação em Enfermagem;Licenciatura;1;185
4090;Escola Superior de Educação de Santa Maria;0625;Educação de Infância;Licenciatura;39;400
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;1364;Fisioterapia;Licenciatura;5;75
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;1699;Radiologia;Licenciatura;2;88
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;9505;Radiologia;Licenciatura;4;59
4092;Escola Superior de Enfermagem da Imaculada Conceição;1169;Enfermagem;Licenciatura;1;300
4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;1169;Enfermagem;Licenciatura;7;254
4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;9500;Enfermagem;Licenciatura;15;71
4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;9501;Enfermagem (entrada no 2.º semestre);Licenciatura;2;112
4094;Escola Superior de Enfermagem de S. Vicente de Paulo;1169;Enfermagem;Licenciatura;1;164
4095;Escola Superior de Educação de Torres Novas;0625;Educação de Infância;Licenciatura;24;102
4095;Escola Superior de Educação de Torres Novas;0707;Ensino Básico - 1.º Ciclo;Licenciatura;76;437
4095;Escola Superior de Educação de Torres Novas;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;9;122
4095;Escola Superior de Educação de Torres Novas;9738;Educação Social e Desenvolvimento Comunitário;Licenciatura;2;14
4096;Escola Superior de Enfermagem S. Francisco das Misericórdias;1169;Enfermagem;Licenciatura;4;207
4096;Escola Superior de Enfermagem S. Francisco das Misericórdias;9500;Enfermagem;Licenciatura;4;58
4097;Escola Superior de Enfermagem de Santa Maria;1169;Enfermagem;Licenciatura;14;477
4097;Escola Superior de Enfermagem de Santa Maria;9500;Enfermagem;Licenciatura;7;68
4099;Escola Superior de Saúde Jean Piaget/Nordeste;0273;Fisioterapia;Bacharelato;3;233
4099;Escola Superior de Saúde Jean Piaget/Nordeste;1023;Análises Clínicas e de Saúde Pública;Bacharelato;1;178
4099;Escola Superior de Saúde Jean Piaget/Nordeste;1023;Análises Clínicas e de Saúde Pública;Licenciatura;14;102
4099;Escola Superior de Saúde Jean Piaget/Nordeste;1169;Enfermagem;Licenciatura;32;1055
4099;Escola Superior de Saúde Jean Piaget/Nordeste;1364;Fisioterapia;Bacharelato;5;109
4099;Escola Superior de Saúde Jean Piaget/Nordeste;1364;Fisioterapia;Licenciatura;9;161
4099;Escola Superior de Saúde Jean Piaget/Nordeste;1728;Saúde Ambiental;Licenciatura;5;53
4099;Escola Superior de Saúde Jean Piaget/Nordeste;9497;Análises Clínicas e de Saúde Pública;Licenciatura;2;13
4099;Escola Superior de Saúde Jean Piaget/Nordeste;9500;Enfermagem;Licenciatura;25;135
4099;Escola Superior de Saúde Jean Piaget/Nordeste;9504;Fisioterapia;Licenciatura;10;41
4099;Escola Superior de Saúde Jean Piaget/Nordeste;9861;Saúde Ambiental;Licenciatura;2;6
4100;Escola Superior de Jornalismo;1113;Comunicação Social;Bacharelato;7;222
4100;Escola Superior de Jornalismo;1113;Comunicação Social;Licenciatura;26;325
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;1023;Análises Clínicas e de Saúde Pública;Licenciatura;10;94
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;1078;Dietética;Licenciatura;11;45
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;1169;Enfermagem;Licenciatura;20;287
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;1359;Farmácia;Licenciatura;3;46
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;1364;Fisioterapia;Licenciatura;12;171
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;1699;Radiologia;Licenciatura;19;97
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;8142;Dietética;Licenciatura;4;23
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;9497;Análises Clínicas e de Saúde Pública;Licenciatura;6;34
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;9500;Enfermagem;Licenciatura;13;103
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;9504;Fisioterapia;Licenciatura;6;57
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;9505;Radiologia;Licenciatura;8;38
4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;9549;Farmácia;Licenciatura;1;41
4102;Escola Superior de Saúde Jean Piaget - Algarve;1023;Análises Clínicas e de Saúde Pública;Licenciatura;1;20
4102;Escola Superior de Saúde Jean Piaget - Algarve;1026;Anatomia Patológica, Citológica e Tanatológica;Licenciatura;2;18
4102;Escola Superior de Saúde Jean Piaget - Algarve;1169;Enfermagem;Licenciatura;4;165
4102;Escola Superior de Saúde Jean Piaget - Algarve;1364;Fisioterapia;Licenciatura;4;127
4102;Escola Superior de Saúde Jean Piaget - Algarve;9497;Análises Clínicas e de Saúde Pública;Licenciatura;2;6
4102;Escola Superior de Saúde Jean Piaget - Algarve;9500;Enfermagem;Licenciatura;4;63
4102;Escola Superior de Saúde Jean Piaget - Algarve;9504;Fisioterapia;Licenciatura;6;44
4103;Escola Superior de Saúde Jean Piaget de Viseu;1169;Enfermagem;Licenciatura;16;913
4103;Escola Superior de Saúde Jean Piaget de Viseu;9500;Enfermagem;Licenciatura;11;126
4104;Escola Superior de Ciências da Saúde;1023;Análises Clínicas e de Saúde Pública;Licenciatura;2;59
4104;Escola Superior de Ciências da Saúde;1699;Radiologia;Licenciatura;4;47
4104;Escola Superior de Ciências da Saúde;9497;Análises Clínicas e de Saúde Pública;Licenciatura;3;101
4104;Escola Superior de Ciências da Saúde;9500;Enfermagem;Licenciatura;3;122
4104;Escola Superior de Ciências da Saúde;9505;Radiologia;Licenciatura;6;76
4104;Escola Superior de Ciências da Saúde;9549;Farmácia;Licenciatura;4;62
4105;Escola Superior de Saúde do Alcoitão;1364;Fisioterapia;Licenciatura;6;484
4105;Escola Superior de Saúde do Alcoitão;1774;Terapia da Fala;Bacharelato;1;258
4105;Escola Superior de Saúde do Alcoitão;1774;Terapia da Fala;Licenciatura;6;317
4105;Escola Superior de Saúde do Alcoitão;8138;Terapia Ocupacional;Licenciatura;1;49
4105;Escola Superior de Saúde do Alcoitão;9504;Fisioterapia;Licenciatura;2;60
4106;Escola Superior de Saúde Egas Moniz;1023;Análises Clínicas e de Saúde Pública;Bacharelato;1;271
